category,fund_code,name,as_of_date,nav,currency,region,target,return_1y,momentum_6m,sharpe,source_sheet
taiwan,,凱基全球ESG永續非投資等級債券基金NB配息(人民幣)(基金配息來源可能為本金),2026-08-10,7.1608,人民幣,台灣,債券型非投資等級債券型,-1.67,-2.14,-0.46,國內淨值+國內報酬率
taiwan,,凱基全球ESG永續非投資等級債券基金B配息(人民幣)(基金配息來源可能為本金),2026-08-10,7.1524,人民幣,台灣,債券型非投資等級債券型,-1.67,-2.14,-0.46,國內淨值+國內報酬率
taiwan,,台新ESG新興市場債券基金-A不配息(人民幣)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,10.1771,人民幣,台灣,債券型海外債券投資等級全球新興市場,-1.69,-2.49,-0.4,國內淨值+國內報酬率
taiwan,,台新ESG新興市場債券基金-NA不配息(人民幣)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,10.1771,人民幣,台灣,債券型海外債券投資等級全球新興市場,-1.69,-2.49,-0.4,國內淨值+國內報酬率
taiwan,,凱基全球ESG永續非投資等級債券基金A不配息(人民幣)(基金配息來源可能為本金),2026-08-10,11.9594,人民幣,台灣,債券型非投資等級債券型,-1.69,-2.15,-0.46,國內淨值+國內報酬率
taiwan,,凱基全球ESG永續非投資等級債券基金NA不配息(人民幣)(基金配息來源可能為本金),2026-08-10,11.9572,人民幣,台灣,債券型非投資等級債券型,-1.69,-2.15,-0.46,國內淨值+國內報酬率
taiwan,,柏瑞特別股息收益基金N月配息(南非幣)(本基金並無保證收益及配息且配息來源可能為本金),2026-08-10,9.08,南非幣,台灣,跨國投資股票型全球市場,-1.71,-4.04,-0.19,國內淨值+國內報酬率
taiwan,,群益全球策略收益金融債券基金NB月配型(人民幣)(本子基金有一定比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),2026-08-10,9.3306,人民幣,台灣,債券型海外債券投資等級,-1.73,-1.86,-0.5,國內淨值+國內報酬率
taiwan,,群益全球策略收益金融債券基金B月配型(人民幣)(本子基金有一定比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),2026-08-10,9.330400000000001,人民幣,台灣,債券型海外債券投資等級,-1.73,-1.86,-0.5,國內淨值+國內報酬率
taiwan,,群益全球策略收益金融債券基金NA累積型(人民幣)(本子基金有一定比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),2026-08-10,12.444199999999999,人民幣,台灣,債券型海外債券投資等級,-1.73,-1.86,-0.5,國內淨值+國內報酬率
taiwan,,群益全球策略收益金融債券基金A累積型(人民幣)(本子基金有一定比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),2026-08-10,12.4437,人民幣,台灣,債券型海外債券投資等級,-1.73,-1.86,-0.5,國內淨值+國內報酬率
taiwan,,柏瑞多重資產特別收益基金A不配息(人民幣)(本基金有相當比重投資於非投資等級之高風險債券),2026-08-10,13.0333,人民幣,台灣,多重資產型,-1.85,-2.66,-0.35,國內淨值+國內報酬率
taiwan,,柏瑞多重資產特別收益基金N9不配息(人民幣)(本基金有相當比重投資於非投資等級之高風險債券),2026-08-10,13.036699999999998,人民幣,台灣,多重資產型,-1.86,-2.66,-0.35,國內淨值+國內報酬率
taiwan,,野村全球正向效應成長基金-季配型(美元)(本基金配息來源可能為本金且非屬環境、社會及治理相關主題基金),2026-08-10,8.3,美元,台灣,跨國投資股票型全球市場,-1.86,1.74,-0.03,國內淨值+國內報酬率
taiwan,,野村全球正向效應成長基金-季配N類型(美元)(本基金配息來源可能為本金且非屬環境、社會及治理相關主題基金),2026-08-10,8.3,美元,台灣,跨國投資股票型全球市場,-1.86,1.74,-0.03,國內淨值+國內報酬率
taiwan,,柏瑞多重資產特別收益基金B月配息(人民幣)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,7.041399999999999,人民幣,台灣,多重資產型,-1.86,-2.66,-0.35,國內淨值+國內報酬率
taiwan,,柏瑞多重資產特別收益基金N月配息(人民幣)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,7.0421,人民幣,台灣,多重資產型,-1.87,-2.66,-0.35,國內淨值+國內報酬率
taiwan,,野村全球正向效應成長基金-累積型(美元)(本基金配息來源可能為本金且非屬環境、社會及治理相關主題基金),2026-08-10,9.29,美元,台灣,跨國投資股票型全球市場,-1.89,1.72,-0.03,國內淨值+國內報酬率
taiwan,,野村全球正向效應成長基金-累積N類型(美元)(本基金配息來源可能為本金且非屬環境、社會及治理相關主題基金),2026-08-10,9.29,美元,台灣,跨國投資股票型全球市場,-1.89,1.72,-0.03,國內淨值+國內報酬率
taiwan,,台新策略優選總回報非投資等級債券基金-B配息(人民幣)(本基金之配息來源可能為本金),2026-08-10,9.0459,人民幣,台灣,債券型非投資等級債券型,-1.91,-1.57,-0.62,國內淨值+國內報酬率
taiwan,,台新策略優選總回報非投資等級債券基金-N配息(人民幣)(本基金之配息來源可能為本金),2026-08-10,9.042,人民幣,台灣,債券型非投資等級債券型,-1.91,-1.57,-0.62,國內淨值+國內報酬率
taiwan,,柏瑞ESG量化債券基金N9不配息(人民幣)(本基金有一定比重得投資於非投資等級之高風險債券),2026-08-10,10.647,人民幣,台灣,債券型海外債券投資等級,-1.95,-3.13,-0.41,國內淨值+國內報酬率
taiwan,,柏瑞ESG量化債券基金A不配息(人民幣)(本基金有一定比重得投資於非投資等級之高風險債券),2026-08-10,10.647,人民幣,台灣,債券型海外債券投資等級,-1.95,-3.13,-0.41,國內淨值+國內報酬率
taiwan,,安聯特別收益多重資產基金-HB月配型(台幣避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,8.57,台幣,台灣,多重資產型,-1.95,-3.14,-0.3,國內淨值+國內報酬率
taiwan,,柏瑞ESG量化債券基金B月配息(人民幣)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,7.338799999999999,人民幣,台灣,債券型海外債券投資等級,-1.96,-3.13,-0.41,國內淨值+國內報酬率
taiwan,,柏瑞ESG量化債券基金N月配息(人民幣)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,7.338799999999999,人民幣,台灣,債券型海外債券投資等級,-1.96,-3.13,-0.41,國內淨值+國內報酬率
taiwan,,安聯特別收益多重資產基金-HN月配型(台幣避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,8.57,台幣,台灣,多重資產型,-1.96,-3.26,-0.3,國內淨值+國內報酬率
taiwan,,群益全球優先順位非投資等級債券基金B月配型(人民幣)(本基金配息來源可能為本金),2026-08-10,8.1371,人民幣,台灣,債券型非投資等級債券型,-1.97,-1.42,-0.48,國內淨值+國內報酬率
taiwan,,群益全球優先順位非投資等級債券基金NB月配型(人民幣)(本基金配息來源可能為本金),2026-08-10,8.137,人民幣,台灣,債券型非投資等級債券型,-1.97,-1.42,-0.48,國內淨值+國內報酬率
taiwan,,群益全球優先順位非投資等級債券基金NA累積型(人民幣)(本基金配息來源可能為本金),2026-08-10,13.6609,人民幣,台灣,債券型非投資等級債券型,-1.98,-1.43,-0.49,國內淨值+國內報酬率
taiwan,,群益全球優先順位非投資等級債券基金A累積型(人民幣)(本基金配息來源可能為本金),2026-08-10,13.659500000000001,人民幣,台灣,債券型非投資等級債券型,-1.98,-1.43,-0.49,國內淨值+國內報酬率
taiwan,,安聯特別收益多重資產基金-HA累積型(台幣避險)(本基金有相當比重投資於非投資等級之高風險債券),2026-08-10,10.71,台幣,台灣,多重資產型,-2.02,-3.19,-0.31,國內淨值+國內報酬率
taiwan,,瀚亞印度策略收益債券基金S配息(台幣)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,5.9,台幣,台灣,債券型海外債券投資等級亞洲新興市場,-2.07,-1.21,-0.25,國內淨值+國內報酬率
taiwan,,第一金全球非投資等級債券基金A不配息(人民幣)(本基金之配息來源可能為本金),2026-08-10,13.3051,人民幣,台灣,債券型非投資等級債券型,-2.08,-2.07,-0.51,國內淨值+國內報酬率
taiwan,,第一金全球非投資等級債券基金N不配息(人民幣)(本基金之配息來源可能為本金),2026-08-10,13.3028,人民幣,台灣,債券型非投資等級債券型,-2.08,-2.07,-0.51,國內淨值+國內報酬率
taiwan,,第一金全球非投資等級債券基金N配息(人民幣)(本基金之配息來源可能為本金),2026-08-10,6.780200000000001,人民幣,台灣,債券型非投資等級債券型,-2.09,-2.07,-0.52,國內淨值+國內報酬率
taiwan,,第一金全球非投資等級債券基金B配息(人民幣)(本基金之配息來源可能為本金),2026-08-10,6.7712,人民幣,台灣,債券型非投資等級債券型,-2.09,-2.07,-0.52,國內淨值+國內報酬率
taiwan,,台新ESG新興市場債券基金-B配息(人民幣)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,8.0406,人民幣,台灣,債券型海外債券投資等級全球新興市場,-2.09,-2.9,-0.42,國內淨值+國內報酬率
taiwan,,台新ESG新興市場債券基金-NB配息(人民幣)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,8.0384,人民幣,台灣,債券型海外債券投資等級全球新興市場,-2.09,-2.91,-0.43,國內淨值+國內報酬率
taiwan,,台新靈活入息債券基金-NB配息(人民幣)(本基金有一定比重得投資於非投資等級之高風險債券，配息來源可能為本金且並無保證收益及配息),2026-08-10,9.6026,人民幣,台灣,債券型海外債券投資等級,-2.1,-2.51,-0.62,國內淨值+國內報酬率
taiwan,,柏瑞特別股息收益基金IA不配息(美元)(本基金並無保證收益及配息),2026-08-10,11.26,美元,台灣,跨國投資股票型全球市場,-2.1,-5.09,-0.19,國內淨值+國內報酬率
taiwan,,瀚亞印度策略收益債券基金A不配息(台幣)(本基金有相當比重投資於非投資等級之高風險債券),2026-08-10,10.32,台幣,台灣,債券型海外債券投資等級亞洲新興市場,-2.1,-1.27,-0.25,國內淨值+國內報酬率
taiwan,,東方匯理美元核心收益債券基金-ND月配型(人民幣避險)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,7.58,人民幣,台灣,債券型海外債券投資等級,-2.1,-3.31,-0.41,國內淨值+國內報酬率
taiwan,,瀚亞印度策略收益債券基金B配息(台幣)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,5.88,台幣,台灣,債券型海外債券投資等級亞洲新興市場,-2.11,-1.14,-0.25,國內淨值+國內報酬率
taiwan,,瀚亞印度策略收益平衡基金S配息(台幣)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,6.84,台幣,台灣,股票債券平衡型跨國投資型,-2.11,-3.34,-0.12,國內淨值+國內報酬率
taiwan,,東方匯理美元核心收益債券基金-AD月配型(人民幣避險)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,7.57,人民幣,台灣,債券型海外債券投資等級,-2.12,-3.32,-0.4,國內淨值+國內報酬率
taiwan,,瀚亞印度策略收益平衡基金B配息(台幣)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,6.83,台幣,台灣,股票債券平衡型跨國投資型,-2.12,-3.5,-0.12,國內淨值+國內報酬率
taiwan,,瀚亞印度策略收益平衡基金A不配息(台幣)(本基金有相當比重投資於非投資等級之高風險債券),2026-08-10,11.98,台幣,台灣,股票債券平衡型跨國投資型,-2.14,-3.43,-0.12,國內淨值+國內報酬率
taiwan,,東方匯理美元核心收益債券基金-A2累積型(人民幣避險)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,10.07,人民幣,台灣,債券型海外債券投資等級,-2.16,-3.3,-0.41,國內淨值+國內報酬率
taiwan,,玉山全球新供應鏈基金-累積型(人民幣),2026-08-10,12.78,人民幣,台灣,跨國投資股票型全球市場,-2.16,-1.34,-0.02,國內淨值+國內報酬率
taiwan,,東方匯理美元核心收益債券基金-N2累積型(人民幣避險)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金),2026-08-10,10.06,人民幣,台灣,債券型海外債券投資等級,-2.16,-3.41,-0.4,國內淨值+國內報酬率
taiwan,,台新靈活入息債券基金-B配息(人民幣)(本基金有一定比重得投資於非投資等級之高風險債券，配息來源可能為本金且並無保證收益及配息),2026-08-10,9.5943,人民幣,台灣,債券型海外債券投資等級,-2.18,-2.51,-0.62,國內淨值+國內報酬率
taiwan,,瀚亞全球非投資等級債券基金B配息(澳幣)(本基金配息來源可能為本金),2026-08-10,5.6494,澳幣,台灣,債券型非投資等級債券型,-2.21,0.54,-0.22,國內淨值+國內報酬率
taiwan,,瀚亞全球非投資等級債券基金A不配息(澳幣),2026-08-10,13.2151,澳幣,台灣,債券型非投資等級債券型,-2.21,0.55,-0.22,國內淨值+國內報酬率
taiwan,,富蘭克林華美特別股收益基金-NB分配型(南非幣)(本基金之配息來源可能為本金),2026-08-10,7.32,南非幣,台灣,跨國投資股票型全球市場,-2.24,-4.72,-0.24,國內淨值+國內報酬率
taiwan,,富蘭克林華美特別股收益基金-B分配型(南非幣)(本基金之配息來源可能為本金),2026-08-10,7.32,南非幣,台灣,跨國投資股票型全球市場,-2.24,-4.72,-0.23,國內淨值+國內報酬率
taiwan,,瀚亞印度基金A不配息(人民幣),2026-08-10,27.82,人民幣,台灣,跨國投資股票型單一國家,-2.3,-0.74,-0.05,國內淨值+國內報酬率
taiwan,,台新新興短期非投資等級債券基金-A不配息(人民幣)(本基金之配息來源可能為本金),2026-08-10,11.8979,人民幣,台灣,債券型非投資等級債券型,-2.32,-0.14,-0.57,國內淨值+國內報酬率
